,actual
24413,2041.0
150678,1731.0
142002,1692.0
60046,1606.0
21975,1664.0
4724,674.0
95622,1402.0
117592,1081.0
54211,1595.0
151046,1269.0
7364,1897.0
110393,2542.0
25198,2628.0
126506,2434.0
40747,3579.0
83651,3236.0
23068,2287.0
128677,870.0
43631,2416.0
155331,2021.0
82081,3410.0
36226,2538.0
144589,769.0
26421,1851.0
94153,1552.0
32478,2847.0
42189,1876.0
118726,3496.0
78568,1250.0
102609,2299.0
114830,3384.0
105540,6391.0
109303,1427.0
40766,2416.0
66369,1786.0
54521,1162.0
153666,1606.0
33051,2148.0
55147,2553.0
4941,1433.0
41502,941.0
147658,739.0
130225,2370.0
34518,2349.0
56004,2756.0
4501,1748.0
44899,3606.0
19111,2146.0
148505,964.0
65671,1247.0
30401,2391.0
142449,2608.0
89911,1262.0
45377,1837.0
32149,1012.0
6250,2180.0
1911,1844.0
20982,737.0
92663,4165.0
46765,1396.0
113716,823.0
153404,2633.0
19131,1658.0
137651,1436.0
86889,976.0
135505,1584.0
155519,622.0
91477,1680.0
8810,1126.0
5322,2584.0
100391,1540.0
148192,940.0
8352,1638.0
74607,2611.0
143124,2323.0
30934,1356.0
5735,3247.0
19997,2544.0
9725,7634.0
27147,2279.0
91392,3898.0
100943,3590.0
86480,2013.0
113388,2111.0
116163,1822.0
50960,1428.0
109905,1088.0
145735,3388.0
11231,2460.0
127840,3654.0
130185,1772.0
81682,1799.0
65403,2674.0
66061,1459.0
102615,1956.0
146386,5212.0
707,1638.0
108598,814.0
149667,2455.0
37153,2495.0
68187,1814.0
32170,950.0
89364,2678.0
35565,1639.0
128342,3591.0
90850,1193.0
43826,1796.0
127382,3219.0
42295,2359.0
34381,1427.0
151381,1409.0
117038,775.0
20857,3703.0
154298,1597.0
85468,413.0
77936,3077.0
118667,1617.0
77874,1704.0
74650,1380.0
6892,2109.0
35356,941.0
134973,1428.0
58529,6816.0
47864,1557.0
129254,2995.0
142659,2925.0
24557,1303.0
48743,3618.0
47439,5944.0
39275,1927.0
44891,1598.0
113808,2147.0
1162,1600.0
52790,2385.0
58468,1732.0
51369,2930.0
70508,3252.0
116337,1134.0
86520,2208.0
137401,784.0
122875,1853.0
148921,2135.0
131227,1881.0
7585,1196.0
80002,1844.0
96302,1508.0
143273,1616.0
106191,1786.0
98610,1696.0
135536,2378.0
123073,2942.0
147271,1413.0
58582,722.0
117532,2019.0
46337,17386.0
85824,1993.0
83898,3231.0
112742,940.0
79856,5375.0
29056,3117.0
7394,1937.0
35707,2561.0
82517,1447.0
120019,1313.0
141248,1615.0
45320,1969.0
15886,2069.0
107814,1003.0
136229,1569.0
43005,2629.0
155039,675.0
38179,2471.0
68718,2144.0
132756,2514.0
44190,1857.0
26686,2097.0
123858,1332.0
3132,1699.0
54275,4169.0
3882,1250.0
93222,5071.0
19148,2345.0
81196,2504.0
4041,1179.0
148562,2063.0
155887,1040.0
46975,1400.0
4441,3367.0
94474,1291.0
16076,1452.0
25804,2472.0
42470,1907.0
120139,3121.0
55335,1560.0
142329,1887.0
79786,1401.0
79849,1987.0
10892,5815.0
85634,3699.0
99852,1454.0
152363,944.0
78290,4464.0
120400,1604.0
57923,1702.0
156898,496.0
30789,3370.0
73954,3305.0
68212,3210.0
54731,1387.0
136538,3222.0
31897,898.0
49662,1540.0
14919,1649.0
131170,2292.0
104185,1463.0
59704,1380.0
53587,1488.0
6725,1053.0
25707,1484.0
313,2014.0
132535,2132.0
119501,1742.0
30031,1454.0
22521,1187.0
106471,937.0
42692,1484.0
28602,1219.0
26933,1020.0
65792,3588.0
110697,696.0
107758,2870.0
132941,2968.0
148851,2204.0
57121,921.0
734,1868.0
22914,2871.0
8956,1083.0
120004,2936.0
43286,1899.0
15606,1337.0
4377,2864.0
88645,1924.0
57291,1757.0
98026,1087.0
140171,2955.0
118404,1675.0
34658,1932.0
45166,2357.0
67441,2203.0
144967,933.0
138740,900.0
7636,2709.0
24573,946.0
138552,1370.0
29161,1910.0
110107,2115.0
47270,1520.0
69531,5676.0
90796,6688.0
137700,2266.0
6006,3712.0
53706,1335.0
54258,2190.0
22411,1852.0
140687,1936.0
123893,1159.0
34866,1707.0
9769,1843.0
129581,1577.0
95070,1917.0
60644,2914.0
32406,348.0
155526,1345.0
132843,1500.0
15882,4374.0
99849,1267.0
118050,1537.0
67054,520.0
3074,1800.0
33076,2225.0
102651,5050.0
20555,688.0
36299,1036.0
125987,2150.0
14874,2398.0
140820,2356.0
32241,3034.0
156199,1460.0
71267,2623.0
30800,2427.0
60759,1626.0
155300,1632.0
125439,2678.0
14396,2574.0
139302,2137.0
10628,3371.0
129329,1305.0
60872,787.0
9065,2465.0
41945,1882.0
94745,2811.0
123342,3512.0
15972,3846.0
112100,2144.0
90677,1955.0
127719,1810.0
99412,1871.0
132638,646.0
137677,623.0
156319,5807.0
122415,1041.0
96367,2225.0
28166,2803.0
61284,922.0
138128,1416.0
71007,3118.0
30023,1546.0
96850,1737.0
91628,977.0
75089,1173.0
6385,5213.0
81162,1596.0
86826,1951.0
36260,1589.0
150460,2616.0
131401,2704.0
27479,2163.0
53565,2362.0
136797,4291.0
1193,1238.0
48232,2254.0
119112,2692.0
134790,742.0
14929,2999.0
87523,1142.0
13787,2206.0
143524,1108.0
77364,2052.0
79708,955.0
47928,5424.0
117846,1673.0
8536,2984.0
106724,1871.0
34546,2383.0
47411,1954.0
130319,2618.0
31267,1988.0
88953,3330.0
78763,1701.0
33469,1277.0
97762,1301.0
112535,1150.0
19567,1442.0
119357,1777.0
29233,1683.0
88712,1154.0
67396,3994.0
75322,1573.0
61854,941.0
12038,1194.0
18326,1765.0
39340,1850.0
119751,5193.0
113298,1883.0
81398,1136.0
43891,3365.0
60888,2853.0
104426,4229.0
9682,2136.0
44965,3790.0
46761,448.0
133669,797.0
105434,2626.0
104236,1163.0
149785,4139.0
73125,972.0
66764,2892.0
115366,1036.0
12084,1057.0
816,2023.0
55476,3565.0
132901,471.0
37652,3023.0
129917,1908.0
135702,1800.0
32431,1612.0
29143,1990.0
104237,886.0
114871,1333.0
2443,1627.0
15427,878.0
80191,1645.0
46637,2889.0
50223,1573.0
140465,2444.0
13346,1716.0
155917,921.0
60350,2251.0
42865,1804.0
8871,1282.0
116997,1719.0
112288,1116.0
14679,1033.0
47913,1259.0
140263,2211.0
43410,1679.0
129186,2351.0
101127,532.0
112287,660.0
61013,3759.0
44934,1772.0
47384,627.0
141842,1370.0
115661,1570.0
113048,2391.0
56592,2113.0
37072,1555.0
114419,2981.0
58564,1762.0
34286,1264.0
7620,2202.0
119510,1955.0
25744,3677.0
40027,3323.0
155147,1987.0
71875,2334.0
15756,1569.0
124403,681.0
122432,1604.0
5766,1806.0
30470,1945.0
23950,1575.0
107059,863.0
8556,816.0
6954,997.0
5376,1266.0
22046,1040.0
95477,2795.0
156376,702.0
148225,1141.0
148194,2583.0
91572,2008.0
61661,3365.0
48828,3198.0
152374,1308.0
121613,5306.0
76991,2258.0
125493,1377.0
124732,1025.0
72176,1607.0
12115,1353.0
62841,846.0
93296,5749.0
10472,953.0
5916,1369.0
27626,1340.0
18245,1812.0
149687,1814.0
145831,1162.0
22147,2813.0
98360,3992.0
40270,3402.0
25180,3750.0
78608,539.0
12087,1916.0
82521,1987.0
140537,1613.0
26001,4348.0
133682,685.0
47044,317.0
133964,1890.0
24658,1526.0
137751,705.0
73359,1740.0
155990,1496.0
79386,1585.0
156702,1947.0
67442,1274.0
4071,1975.0
151914,1759.0
85022,694.0
1308,746.0
17514,4053.0
97956,787.0
27467,848.0
138435,975.0
57490,2338.0
28965,1613.0
12238,909.0
72369,1385.0
147354,2116.0
74893,3228.0
76643,2605.0
47276,2063.0
74450,3322.0
134058,3702.0
126163,1716.0
42209,3388.0
155764,2094.0
109096,764.0
139502,366.0
85661,2926.0
104460,3123.0
69076,1743.0
67882,1427.0
34586,2205.0
107468,2858.0
44970,2544.0
67320,1365.0
24277,1562.0
76609,2264.0
48839,2145.0
11002,1580.0
1919,697.0
17592,1360.0
103762,1917.0
57435,2931.0
41069,1571.0
151192,2045.0
82457,2574.0
126047,1516.0
130091,1786.0
80894,1053.0
156541,1633.0
15805,2968.0
15368,4031.0
104815,1806.0
103118,466.0
153238,2754.0
114906,2531.0
14602,2253.0
64619,671.0
50400,1469.0
95374,529.0
32216,2004.0
81658,1864.0
48060,1427.0
80715,236.0
101027,2885.0
8013,1006.0
102665,1448.0
10043,2065.0
69161,1956.0
57448,4344.0
142195,1425.0
12113,890.0
121197,1456.0
68323,2206.0
149926,2107.0
55866,2480.0
70376,4266.0
22795,1754.0
88106,1837.0
111612,2041.0
116447,1673.0
130048,2246.0
6353,3083.0
111722,1654.0
131866,4102.0
64338,979.0
72428,1859.0
39327,1463.0
112150,1982.0
10444,683.0
3188,2107.0
49472,1627.0
62065,2727.0
154997,1782.0
57661,3644.0
152002,1814.0
125988,1912.0
129657,4227.0
3273,1204.0
11297,2037.0
81861,2497.0
44919,972.0
125109,1295.0
26284,1421.0
119261,1214.0
31835,5595.0
33044,1939.0
154036,2318.0
40487,3587.0
16732,2236.0
107022,1486.0
128730,2308.0
65413,1160.0
15253,1145.0
10580,1970.0
44483,3055.0
60335,1653.0
42128,3289.0
45782,1584.0
63826,1417.0
134766,1336.0
30729,2402.0
140607,2398.0
129023,1898.0
124219,3437.0
57919,2114.0
63479,635.0
152219,875.0
36484,1614.0
145556,1458.0
55633,2189.0
16394,1385.0
143491,1438.0
129907,2638.0
71063,1055.0
115368,3006.0
96496,1987.0
108543,1157.0
154701,3499.0
80268,3362.0
148705,2835.0
134797,3615.0
57308,1885.0
73444,1737.0
95803,1243.0
5017,669.0
49153,2127.0
87055,2043.0
43834,1386.0
137353,457.0
60197,1823.0
147932,1121.0
2854,1215.0
42034,2026.0
51462,1422.0
20804,1136.0
8948,1008.0
153314,662.0
100072,1693.0
103162,1599.0
147214,1549.0
118458,1561.0
113797,2561.0
33776,1900.0
14768,2359.0
130935,2261.0
140182,1644.0
49682,2880.0
6919,2393.0
90252,463.0
65951,1206.0
72505,1900.0
152822,1191.0
146845,2641.0
120335,656.0
91599,1841.0
123775,1574.0
123335,3178.0
54717,546.0
107628,1010.0
75837,746.0
126932,999.0
43946,1291.0
48749,2008.0
147895,947.0
124935,2339.0
89100,1046.0
69454,1073.0
11967,1692.0
22543,3680.0
145117,1590.0
94371,1133.0
39608,1648.0
53731,1868.0
43854,2036.0
88847,1195.0
103946,1949.0
95823,904.0
26863,1377.0
95571,1313.0
60229,2574.0
17867,4108.0
111421,549.0
83721,1507.0
71498,3813.0
86780,2323.0
99467,2096.0
123757,1648.0
101455,1395.0
37490,2225.0
48207,2000.0
132787,1624.0
139203,1498.0
16027,3632.0
114786,3064.0
11704,4290.0
56383,2206.0
103675,2049.0
116547,1261.0
91559,1774.0
136082,1680.0
92385,2812.0
80355,1780.0
156318,1005.0
129555,1414.0
35285,547.0
18464,3050.0
13607,1960.0
116005,4296.0
141775,2453.0
117482,2527.0
90528,2931.0
36477,1156.0
106593,367.0
88137,1628.0
152684,1225.0
150662,1732.0
64932,2027.0
98804,3192.0
50728,2922.0
64303,1803.0
41380,2710.0
95354,2175.0
29628,436.0
2772,2499.0
50679,1752.0
104972,984.0
88605,4141.0
120248,5406.0
155637,1381.0
5622,2717.0
48719,2218.0
69243,1090.0
152862,1545.0
121056,2338.0
3070,1900.0
53485,2180.0
126768,1611.0
33572,2041.0
75628,1464.0
24471,1750.0
98390,3421.0
34804,2539.0
134142,2982.0
77666,1921.0
153993,2005.0
151029,2515.0
121257,1266.0
125073,751.0
93503,4053.0
63003,1082.0
127244,1128.0
149717,2592.0
146448,1913.0
113006,1762.0
63812,2176.0
46617,1989.0
72657,1125.0
91213,2232.0
77837,1847.0
105763,1161.0
16774,2057.0
75178,2632.0
100993,2452.0
56855,2839.0
111571,1558.0
53921,1953.0
122329,2197.0
138594,1873.0
133677,2064.0
101039,871.0
75113,5133.0
7258,1781.0
16680,2174.0
87109,1561.0
97200,1988.0
24247,672.0
79625,1134.0
156820,1641.0
153561,2336.0
137483,2796.0
134129,2112.0
63261,1088.0
22439,2442.0
33835,2240.0
135638,2204.0
82876,1625.0
102093,1888.0
45694,546.0
113823,3917.0
98005,2005.0
90049,4658.0
17227,349.0
58313,1896.0
46290,700.0
126755,2611.0
57451,2709.0
21543,2665.0
20518,2400.0
21194,2166.0
90521,1888.0
134436,1351.0
29019,2883.0
30611,1101.0
76116,2054.0
2765,4675.0
66832,969.0
131739,2129.0
121160,1515.0
72959,3930.0
40719,1479.0
107058,507.0
73920,4111.0
66097,1275.0
114855,1072.0
17302,1138.0
17626,1898.0
152406,1389.0
153252,1090.0
12054,3009.0
115141,1415.0
116018,2048.0
26747,2855.0
52382,1227.0
56828,677.0
86977,931.0
68395,2299.0
105442,1777.0
121740,2443.0
121745,1585.0
10212,2611.0
104347,2379.0
134885,1158.0
116439,2397.0
68601,1351.0
78390,743.0
136908,4704.0
124182,2076.0
132291,2231.0
105354,2656.0
152287,1911.0
47821,901.0
108267,1088.0
111455,1370.0
35228,3198.0
95294,1453.0
12322,3157.0
154593,4896.0
108340,1409.0
129295,1331.0
147695,1908.0
60555,2838.0
150105,1340.0
99513,1672.0
50353,1186.0
156852,2176.0
108946,954.0
121664,855.0
48974,2149.0
113526,1484.0
78006,1227.0
81679,1636.0
103627,708.0
60274,1240.0
48815,1181.0
63035,1289.0
19574,906.0
65435,1971.0
132482,1207.0
37413,2277.0
31714,1090.0
14749,894.0
150010,1340.0
40935,1125.0
148213,4013.0
77940,1736.0
17933,4143.0
56691,3673.0
47513,1265.0
53080,1393.0
112566,1063.0
67148,318.0
41038,2093.0
53675,2618.0
123970,1867.0
29944,1822.0
108403,995.0
117000,1486.0
81429,1680.0
32302,2530.0
59124,4260.0
134107,2484.0
13699,2875.0
92166,2418.0
141503,1249.0
68833,1627.0
151806,1860.0
33193,2590.0
143448,1553.0
123909,1413.0
143294,2799.0
149263,1892.0
96378,1671.0
5386,1241.0
9875,2143.0
63061,1925.0
85072,2024.0
1567,1064.0
92496,2514.0
79256,1721.0
143300,2075.0
116317,2287.0
114512,402.0
135208,1961.0
121101,1842.0
152612,1155.0
153052,4008.0
18936,1864.0
97231,2485.0
45683,2037.0
29184,1860.0
145528,5903.0
89476,2365.0
58018,2517.0
103039,1822.0
77915,3450.0
41620,1358.0
83078,832.0
131937,763.0
125076,2140.0
6879,2180.0
98077,3723.0
34252,3423.0
66137,1083.0
114078,1303.0
106261,1494.0
141020,2380.0
134435,728.0
128549,1559.0
136300,1571.0
7570,5597.0
150871,3286.0
51378,1122.0
78153,1672.0
4545,2179.0
66732,506.0
23585,4675.0
131304,1340.0
135728,2724.0
105381,1757.0
131919,2591.0
70780,1459.0
72540,1236.0
72778,2161.0
146726,2220.0
103516,1370.0
114726,7119.0
49076,2655.0
149565,1413.0
84145,1332.0
108827,2356.0
86879,1223.0
107547,4330.0
77655,1024.0
134746,1994.0
125546,4597.0
78569,2759.0
115921,2329.0
131119,2433.0
8993,6221.0
99960,1754.0
90386,1829.0
133258,733.0
66036,56179.0
153277,2451.0
152170,1226.0
92013,1087.0
155320,2304.0
126004,394.0
63249,1179.0
93227,606.0
97531,2882.0
38712,2010.0
125274,1946.0
156391,1401.0
19037,3483.0
155693,1762.0
4009,3485.0
35809,1203.0
2975,2026.0
5578,1451.0
106433,797.0
73231,920.0
119992,4901.0
20652,3355.0
147915,1226.0
93249,1411.0
19129,940.0
40296,753.0
73416,1186.0
46743,624.0
10847,2272.0
135822,1488.0
5062,1208.0
74922,525.0
14117,1724.0
67263,1479.0
94165,1519.0
98184,1560.0
41376,1979.0
36892,2486.0
13662,2336.0
98827,3694.0
131202,2025.0
41782,1572.0
42179,2711.0
103064,1669.0
117472,2194.0
93246,3708.0
144610,3290.0
143242,1326.0
2181,3264.0
88872,3475.0
144033,2353.0
97718,683.0
138585,2714.0
20708,1009.0
32845,3929.0
136363,2450.0
63138,845.0
53307,1838.0
142194,1634.0
147428,2694.0
37535,1676.0
75495,2987.0
143338,3725.0
12904,1826.0
32826,1515.0
148387,2058.0
97580,900.0
92038,3712.0
90237,1550.0
136473,2444.0
82050,4193.0
110009,1773.0
53633,2793.0
10474,1481.0
67538,1318.0
51324,1475.0
48661,1094.0
6559,1107.0
906,1015.0
24355,2090.0
75253,1976.0
136919,1394.0
99605,1438.0
42819,1197.0
75116,2992.0
139916,1480.0
134425,1687.0
5971,3315.0
154086,2683.0
33654,1411.0
155975,1388.0
43714,2460.0
100052,2181.0
92430,994.0
81506,1900.0
50906,763.0
66161,1947.0
23988,1711.0
110214,1550.0
102425,674.0
52220,2096.0
108573,1678.0
116595,1463.0
98928,1691.0
21855,896.0
107390,680.0
120358,1210.0
28954,2505.0
73839,2034.0
136337,1489.0
115818,1594.0
138028,1366.0
91455,913.0
41139,3547.0
142197,1290.0
96169,1442.0
24556,1759.0
87956,1490.0
101933,1376.0
105468,1337.0
91734,2218.0
29847,2014.0
12032,1590.0
63146,1285.0
20619,1903.0
97571,3142.0
63710,3866.0
87380,520.0
20284,1363.0
126883,3461.0
74246,1627.0
63775,3371.0
114913,1071.0
47971,1036.0
88715,1142.0
36822,1573.0
26731,1503.0
117655,1126.0
38643,1455.0
5909,1882.0
75885,1239.0
132404,1698.0
145777,3246.0
142326,1329.0
62030,1715.0
140230,2281.0
42913,1870.0
72440,6843.0
71515,1040.0
10481,2975.0
9948,991.0
155499,1924.0
73384,1437.0
54431,936.0
51044,1340.0
131245,1821.0
47040,1768.0
102953,3064.0
85858,889.0
38526,1961.0
135880,2997.0
33590,685.0
10916,1809.0
127095,2015.0
114817,1718.0
9576,888.0
154569,1200.0
146539,2567.0
39975,2436.0
102209,4580.0
61972,703.0
121251,2069.0
115789,2348.0
149400,1731.0
105910,1801.0
25061,2189.0
66598,1487.0
21202,2326.0
94852,918.0
35482,872.0
128086,4578.0
35052,2040.0
56544,1776.0
48200,571.0
126421,3569.0
81857,3343.0
20275,1431.0
21663,2072.0
22014,2204.0
146246,2559.0
52996,1260.0
77407,2451.0
93781,1350.0
145746,1083.0
72484,2280.0
130955,1270.0
113274,1369.0
78918,1745.0
41920,4028.0
140888,715.0
84347,3141.0
70605,2863.0
87807,1499.0
108284,399.0
10973,2986.0
20506,1665.0
11912,4588.0
81249,1333.0
136859,1408.0
150109,1514.0
131567,1517.0
24480,2801.0
15485,2204.0
56518,1449.0
149763,4702.0
94356,2647.0
83305,2570.0
53155,2222.0
9540,1597.0
100557,1233.0
105931,1325.0
87077,2877.0
127550,1389.0
23235,1455.0
86217,2062.0
23539,2853.0
75026,1814.0
148487,420.0
29115,4093.0
80233,777.0
91602,1350.0
82742,1611.0
30920,1800.0
19167,2024.0
52523,1344.0
82671,1492.0
152218,901.0
74136,1033.0
48584,1741.0
144768,2353.0
331,1063.0
106186,1412.0
74464,3942.0
124517,2327.0
84203,2583.0
68955,5432.0
51812,5342.0
127006,1419.0
52068,2121.0
148635,1940.0
73007,1172.0
29640,3614.0
137187,4553.0
63412,1156.0
62262,2116.0
13614,1724.0
102830,3753.0
156855,633.0
147990,1087.0
79730,1550.0
106687,1793.0
16254,1772.0
120064,2311.0
102273,1500.0
98976,841.0
64027,1121.0
107645,2528.0
62159,1185.0
80980,1040.0
99043,1953.0
40057,1192.0
135115,1767.0
21170,3075.0
117712,1644.0
52114,1155.0
53234,1289.0
4068,2964.0
40380,3520.0
87932,4581.0
136444,1281.0
8174,1057.0
44332,2447.0
47410,1464.0
74081,1563.0
118841,1296.0
110546,1087.0
13744,2648.0
21701,2532.0
105542,1523.0
107785,1466.0
56685,1605.0
131590,1992.0
23924,3872.0
145952,1758.0
124569,2478.0
116529,1378.0
67690,1248.0
10662,2384.0
111426,760.0
115301,1032.0
119361,1607.0
13828,2843.0
848,1694.0
8858,2144.0
43662,2236.0
45123,1487.0
56799,275.0
85093,3349.0
120933,4154.0
107408,1154.0
79470,3753.0
126118,1143.0
105398,7299.0
78600,3377.0
88251,1642.0
127613,1029.0
155287,1740.0
123665,3729.0
99529,1403.0
75997,2376.0
106165,1999.0
17601,2459.0
32492,3943.0
12925,1448.0
111326,2215.0
38136,1788.0
94205,1697.0
9049,1058.0
135903,1142.0
110467,1624.0
143212,1639.0
45141,1948.0
112132,2709.0
114239,2245.0
140457,1173.0
132609,1852.0
27371,1690.0
86329,10393.0
87988,810.0
135898,5294.0
87509,1885.0
122712,1438.0
147414,2198.0
92969,912.0
16395,1405.0
10695,1887.0
84221,1521.0
144594,2681.0
43111,2462.0
69498,1909.0
135495,2201.0
28867,1977.0
102132,4555.0
45910,2385.0
76767,1688.0
72192,2694.0
117426,2972.0
91526,1771.0
130770,2873.0
118139,1134.0
73211,2367.0
143624,2454.0
50540,932.0
101175,660.0
19441,2018.0
4430,874.0
146837,1951.0
107118,2786.0
142206,1345.0
110338,1036.0
37636,1654.0
11252,1544.0
15613,746.0
135600,918.0
140143,1954.0
36773,1295.0
149663,1739.0
56627,2633.0
103013,3435.0
134939,3785.0
107921,4113.0
75873,1495.0
59086,2929.0
40759,1162.0
31621,3920.0
53989,230.0
20034,3105.0
66712,2790.0
91503,1124.0
8354,4390.0
92427,1108.0
15650,712.0
139710,1053.0
126829,1635.0
140682,2087.0
110573,1835.0
57739,835.0
146345,1351.0
42471,2404.0
81556,1377.0
84376,1690.0
86299,1693.0
110120,2081.0
28931,4205.0
134815,1527.0
156917,2789.0
689,775.0
153703,1783.0
10079,4027.0
13133,2309.0
27259,1516.0
147494,2166.0
99127,2911.0
84890,2060.0
139323,775.0
90131,2255.0
154419,804.0
24864,878.0
19040,2449.0
75786,1971.0
50326,360.0
22831,935.0
101956,1879.0
67731,1284.0
121702,2125.0
109578,1720.0
138378,1913.0
73719,1673.0
142640,1187.0
132198,1820.0
722,1057.0
21218,2530.0
62858,2552.0
40099,1866.0
10535,2152.0
82161,1397.0
141413,1192.0
147976,1298.0
147228,1478.0
120744,3335.0
49479,2060.0
17560,686.0
101230,2742.0
91644,1047.0
23923,5263.0
43754,2224.0
28855,836.0
46839,1278.0
1568,2254.0
41707,2584.0
20885,1842.0
101742,1282.0
120112,2400.0
114839,664.0
25361,1420.0
92872,1080.0
108772,1701.0
139224,1369.0
125157,1740.0
93967,2825.0
134326,2749.0
36303,1255.0
77270,6539.0
29216,428.0
53370,3532.0
154232,1160.0
139736,2579.0
87899,2698.0
147381,816.0
53932,2673.0
54605,1550.0
120749,1994.0
151225,1671.0
134062,1773.0
122395,1526.0
64221,748.0
56651,1177.0
143497,3516.0
21261,1207.0
71466,3319.0
15965,1736.0
33275,3109.0
49127,5487.0
25705,3866.0
118877,2720.0
133908,1316.0
120655,2117.0
145943,458.0
74070,2265.0
54692,1532.0
56960,2134.0
126256,2449.0
69898,1078.0
82339,766.0
130069,1512.0
122549,2161.0
64843,1655.0
68749,1363.0
130667,1315.0
153579,1035.0
65366,2488.0
124205,2051.0
121165,1126.0
69147,4026.0
66777,1130.0
62373,2094.0
48810,1321.0
76388,1508.0
90697,2047.0
9805,568.0
69530,1114.0
83948,3982.0
50057,990.0
82596,1956.0
111238,428.0
125071,1874.0
12823,2647.0
107196,1479.0
107686,1867.0
79527,753.0
141995,2374.0
739,2283.0
154223,977.0
132877,2328.0
21923,942.0
31704,1839.0
115279,1282.0
81092,351.0
54929,2020.0
77414,2045.0
8053,1807.0
137803,1189.0
110982,2352.0
118073,753.0
81772,2549.0
85291,1308.0
106653,1940.0
37498,1561.0
68464,1146.0
111736,2038.0
54351,1055.0
96071,1679.0
129583,4772.0
15660,1592.0
111459,3264.0
55053,984.0
121239,1081.0
41917,819.0
145019,2640.0
135615,3551.0
147793,1022.0
98567,2258.0
94322,776.0
150315,1932.0
96485,1903.0
81815,1855.0
5749,1788.0
126668,1688.0
136692,3720.0
121601,1787.0
127415,2080.0
34116,954.0
78052,1229.0
47194,2487.0
122604,1215.0
101815,898.0
97656,1217.0
88921,2159.0
145509,3119.0
146201,557.0
87998,754.0
48494,3322.0
104045,839.0
142227,2678.0
95667,1545.0
38033,789.0
617,1384.0
142273,1177.0
112601,1490.0
155010,67.0
125523,751.0
59244,2368.0
135445,2563.0
23516,1494.0
37502,1381.0
66134,1067.0
42856,1429.0
53021,908.0
86798,1901.0
112047,2242.0
155490,2897.0
93311,3000.0
57353,2966.0
83941,2120.0
1404,631.0
93241,2048.0
136173,2587.0
107142,1016.0
93712,1637.0
11154,2315.0
141741,1154.0
33174,1153.0
5948,987.0
150862,1467.0
38477,836.0
87366,3970.0
51666,1523.0
139096,3417.0
89776,4218.0
135089,942.0
139504,2431.0
124377,1047.0
34097,742.0
154148,2828.0
99716,982.0
84583,1339.0
75717,2976.0
144635,1612.0
65785,1048.0
136524,2190.0
13910,2184.0
26569,1136.0
86100,1275.0
60319,882.0
95906,2898.0
87456,2162.0
34232,1880.0
93993,1615.0
146348,1420.0
127981,1532.0
49560,1650.0
45096,4345.0
25585,2535.0
110230,2633.0
15645,1548.0
28853,738.0
125644,2743.0
2354,1367.0
33245,2295.0
68791,1430.0
97562,1388.0
59819,1628.0
51590,1926.0
128100,2470.0
83723,2392.0
95080,1470.0
138946,1574.0
37247,2518.0
68061,1203.0
56126,2645.0
73377,1527.0
88040,1417.0
68170,2389.0
130089,2755.0
140570,2005.0
57404,952.0
106989,954.0
36170,1595.0
30713,976.0
109361,3804.0
155063,3739.0
129636,613.0
35936,2147.0
119624,2628.0
46644,1721.0
4201,1808.0
33778,1390.0
