,actual,best_model,best_rmse
20409,1478.0,Ridge,4.453794542999621e-08
126330,1107.0,Ridge,4.453794542999621e-08
69927,1909.0,Ridge,4.453794542999621e-08
92106,1024.0,Ridge,4.453794542999621e-08
42250,969.0,Ridge,4.453794542999621e-08
19922,2344.0,Ridge,4.453794542999621e-08
151759,4420.0,Ridge,4.453794542999621e-08
131392,1353.0,Ridge,4.453794542999621e-08
318,5202.0,Ridge,4.453794542999621e-08
37274,1211.0,Ridge,4.453794542999621e-08
139114,4278.0,Ridge,4.453794542999621e-08
104452,2797.0,Ridge,4.453794542999621e-08
46888,2208.0,Ridge,4.453794542999621e-08
151522,1258.0,Ridge,4.453794542999621e-08
26595,872.0,Ridge,4.453794542999621e-08
136948,916.0,Ridge,4.453794542999621e-08
86632,851.0,Ridge,4.453794542999621e-08
151452,960.0,Ridge,4.453794542999621e-08
91065,1198.0,Ridge,4.453794542999621e-08
8326,1531.0,Ridge,4.453794542999621e-08
92097,2421.0,Ridge,4.453794542999621e-08
56026,627.0,Ridge,4.453794542999621e-08
90178,1669.0,Ridge,4.453794542999621e-08
146889,1621.0,Ridge,4.453794542999621e-08
152861,2491.0,Ridge,4.453794542999621e-08
16974,1468.0,Ridge,4.453794542999621e-08
22794,1261.0,Ridge,4.453794542999621e-08
145228,1608.0,Ridge,4.453794542999621e-08
26739,2470.0,Ridge,4.453794542999621e-08
24231,2616.0,Ridge,4.453794542999621e-08
57347,1068.0,Ridge,4.453794542999621e-08
78726,2147.0,Ridge,4.453794542999621e-08
126565,1938.0,Ridge,4.453794542999621e-08
66368,699.0,Ridge,4.453794542999621e-08
57837,958.0,Ridge,4.453794542999621e-08
36837,1490.0,Ridge,4.453794542999621e-08
55164,2024.0,Ridge,4.453794542999621e-08
69816,5622.0,Ridge,4.453794542999621e-08
22541,1622.0,Ridge,4.453794542999621e-08
150197,1876.0,Ridge,4.453794542999621e-08
83837,2561.0,Ridge,4.453794542999621e-08
93929,1659.0,Ridge,4.453794542999621e-08
28225,777.0,Ridge,4.453794542999621e-08
115220,2268.0,Ridge,4.453794542999621e-08
6414,1098.0,Ridge,4.453794542999621e-08
132823,1547.0,Ridge,4.453794542999621e-08
6789,4039.0,Ridge,4.453794542999621e-08
146614,2983.0,Ridge,4.453794542999621e-08
127098,1413.0,Ridge,4.453794542999621e-08
146738,1986.0,Ridge,4.453794542999621e-08
87385,689.0,Ridge,4.453794542999621e-08
93905,2367.0,Ridge,4.453794542999621e-08
121033,2819.0,Ridge,4.453794542999621e-08
122569,2927.0,Ridge,4.453794542999621e-08
118881,725.0,Ridge,4.453794542999621e-08
13634,3058.0,Ridge,4.453794542999621e-08
114548,3544.0,Ridge,4.453794542999621e-08
48954,1738.0,Ridge,4.453794542999621e-08
63224,22973.0,Ridge,4.453794542999621e-08
88523,1475.0,Ridge,4.453794542999621e-08
36207,1708.0,Ridge,4.453794542999621e-08
118532,1169.0,Ridge,4.453794542999621e-08
69544,1620.0,Ridge,4.453794542999621e-08
44162,1197.0,Ridge,4.453794542999621e-08
12151,3052.0,Ridge,4.453794542999621e-08
146320,650.0,Ridge,4.453794542999621e-08
68977,2347.0,Ridge,4.453794542999621e-08
50402,2046.0,Ridge,4.453794542999621e-08
72670,3822.0,Ridge,4.453794542999621e-08
87189,3259.0,Ridge,4.453794542999621e-08
94355,2329.0,Ridge,4.453794542999621e-08
149476,3314.0,Ridge,4.453794542999621e-08
57198,2788.0,Ridge,4.453794542999621e-08
92201,2899.0,Ridge,4.453794542999621e-08
11152,726.0,Ridge,4.453794542999621e-08
63437,1423.0,Ridge,4.453794542999621e-08
84195,2244.0,Ridge,4.453794542999621e-08
136589,4158.0,Ridge,4.453794542999621e-08
53094,1300.0,Ridge,4.453794542999621e-08
96004,1104.0,Ridge,4.453794542999621e-08
135293,1836.0,Ridge,4.453794542999621e-08
141833,1504.0,Ridge,4.453794542999621e-08
145260,1346.0,Ridge,4.453794542999621e-08
139900,1314.0,Ridge,4.453794542999621e-08
40001,697.0,Ridge,4.453794542999621e-08
103358,1864.0,Ridge,4.453794542999621e-08
92616,1743.0,Ridge,4.453794542999621e-08
38367,808.0,Ridge,4.453794542999621e-08
10406,1893.0,Ridge,4.453794542999621e-08
118006,5061.0,Ridge,4.453794542999621e-08
140323,958.0,Ridge,4.453794542999621e-08
139642,1367.0,Ridge,4.453794542999621e-08
140668,3134.0,Ridge,4.453794542999621e-08
24330,1138.0,Ridge,4.453794542999621e-08
16748,3888.0,Ridge,4.453794542999621e-08
63758,2576.0,Ridge,4.453794542999621e-08
14932,2948.0,Ridge,4.453794542999621e-08
20245,1295.0,Ridge,4.453794542999621e-08
20137,3036.0,Ridge,4.453794542999621e-08
140286,2501.0,Ridge,4.453794542999621e-08
98774,2011.0,Ridge,4.453794542999621e-08
42037,1422.0,Ridge,4.453794542999621e-08
73170,1415.0,Ridge,4.453794542999621e-08
16952,1552.0,Ridge,4.453794542999621e-08
155257,4463.0,Ridge,4.453794542999621e-08
32077,1649.0,Ridge,4.453794542999621e-08
124872,3889.0,Ridge,4.453794542999621e-08
127774,1407.0,Ridge,4.453794542999621e-08
152809,1598.0,Ridge,4.453794542999621e-08
21441,812.0,Ridge,4.453794542999621e-08
49861,1339.0,Ridge,4.453794542999621e-08
135807,1363.0,Ridge,4.453794542999621e-08
68097,727.0,Ridge,4.453794542999621e-08
150400,1511.0,Ridge,4.453794542999621e-08
141870,1005.0,Ridge,4.453794542999621e-08
149446,1513.0,Ridge,4.453794542999621e-08
85898,3780.0,Ridge,4.453794542999621e-08
118060,1586.0,Ridge,4.453794542999621e-08
131534,3245.0,Ridge,4.453794542999621e-08
74656,2431.0,Ridge,4.453794542999621e-08
77197,1333.0,Ridge,4.453794542999621e-08
128005,1452.0,Ridge,4.453794542999621e-08
58111,769.0,Ridge,4.453794542999621e-08
12369,2349.0,Ridge,4.453794542999621e-08
91581,2386.0,Ridge,4.453794542999621e-08
83678,3967.0,Ridge,4.453794542999621e-08
35333,4259.0,Ridge,4.453794542999621e-08
86508,1826.0,Ridge,4.453794542999621e-08
109660,1849.0,Ridge,4.453794542999621e-08
3171,2727.0,Ridge,4.453794542999621e-08
46655,1647.0,Ridge,4.453794542999621e-08
60669,2205.0,Ridge,4.453794542999621e-08
93953,1512.0,Ridge,4.453794542999621e-08
97005,1679.0,Ridge,4.453794542999621e-08
148446,658.0,Ridge,4.453794542999621e-08
29223,2791.0,Ridge,4.453794542999621e-08
47880,719.0,Ridge,4.453794542999621e-08
99515,1333.0,Ridge,4.453794542999621e-08
90270,1367.0,Ridge,4.453794542999621e-08
29595,1879.0,Ridge,4.453794542999621e-08
153064,4014.0,Ridge,4.453794542999621e-08
10302,3006.0,Ridge,4.453794542999621e-08
16720,1268.0,Ridge,4.453794542999621e-08
12677,1076.0,Ridge,4.453794542999621e-08
116127,1189.0,Ridge,4.453794542999621e-08
93535,2678.0,Ridge,4.453794542999621e-08
152465,1058.0,Ridge,4.453794542999621e-08
130910,2625.0,Ridge,4.453794542999621e-08
155218,1454.0,Ridge,4.453794542999621e-08
7882,4397.0,Ridge,4.453794542999621e-08
149767,2806.0,Ridge,4.453794542999621e-08
9951,3408.0,Ridge,4.453794542999621e-08
64369,1319.0,Ridge,4.453794542999621e-08
6785,877.0,Ridge,4.453794542999621e-08
92185,994.0,Ridge,4.453794542999621e-08
114000,2126.0,Ridge,4.453794542999621e-08
126303,1685.0,Ridge,4.453794542999621e-08
96289,2281.0,Ridge,4.453794542999621e-08
74699,1745.0,Ridge,4.453794542999621e-08
31757,1694.0,Ridge,4.453794542999621e-08
48475,1431.0,Ridge,4.453794542999621e-08
135231,1742.0,Ridge,4.453794542999621e-08
20129,1109.0,Ridge,4.453794542999621e-08
121466,4563.0,Ridge,4.453794542999621e-08
54755,765.0,Ridge,4.453794542999621e-08
57991,1447.0,Ridge,4.453794542999621e-08
76751,752.0,Ridge,4.453794542999621e-08
105546,4645.0,Ridge,4.453794542999621e-08
53145,1371.0,Ridge,4.453794542999621e-08
60037,1841.0,Ridge,4.453794542999621e-08
41223,1762.0,Ridge,4.453794542999621e-08
138920,2714.0,Ridge,4.453794542999621e-08
134780,2275.0,Ridge,4.453794542999621e-08
20691,1698.0,Ridge,4.453794542999621e-08
35145,1425.0,Ridge,4.453794542999621e-08
136698,826.0,Ridge,4.453794542999621e-08
151598,2084.0,Ridge,4.453794542999621e-08
149766,3095.0,Ridge,4.453794542999621e-08
94663,1800.0,Ridge,4.453794542999621e-08
54970,1674.0,Ridge,4.453794542999621e-08
87463,752.0,Ridge,4.453794542999621e-08
74139,3071.0,Ridge,4.453794542999621e-08
76939,1041.0,Ridge,4.453794542999621e-08
3254,2438.0,Ridge,4.453794542999621e-08
14642,1983.0,Ridge,4.453794542999621e-08
34939,2467.0,Ridge,4.453794542999621e-08
98339,4311.0,Ridge,4.453794542999621e-08
47135,1150.0,Ridge,4.453794542999621e-08
124918,1785.0,Ridge,4.453794542999621e-08
100766,5337.0,Ridge,4.453794542999621e-08
119948,1390.0,Ridge,4.453794542999621e-08
47105,2692.0,Ridge,4.453794542999621e-08
10799,1527.0,Ridge,4.453794542999621e-08
74518,2030.0,Ridge,4.453794542999621e-08
92026,1105.0,Ridge,4.453794542999621e-08
89477,919.0,Ridge,4.453794542999621e-08
33132,2811.0,Ridge,4.453794542999621e-08
4225,1532.0,Ridge,4.453794542999621e-08
61199,5741.0,Ridge,4.453794542999621e-08
114949,2026.0,Ridge,4.453794542999621e-08
114753,2817.0,Ridge,4.453794542999621e-08
42205,1817.0,Ridge,4.453794542999621e-08
12346,2004.0,Ridge,4.453794542999621e-08
48180,1266.0,Ridge,4.453794542999621e-08
108257,1121.0,Ridge,4.453794542999621e-08
95175,1742.0,Ridge,4.453794542999621e-08
124826,1599.0,Ridge,4.453794542999621e-08
5426,4604.0,Ridge,4.453794542999621e-08
52005,3523.0,Ridge,4.453794542999621e-08
135912,882.0,Ridge,4.453794542999621e-08
143686,1590.0,Ridge,4.453794542999621e-08
46072,2715.0,Ridge,4.453794542999621e-08
26760,2164.0,Ridge,4.453794542999621e-08
83559,1537.0,Ridge,4.453794542999621e-08
91640,2862.0,Ridge,4.453794542999621e-08
106221,2029.0,Ridge,4.453794542999621e-08
83637,1642.0,Ridge,4.453794542999621e-08
113260,2237.0,Ridge,4.453794542999621e-08
17224,972.0,Ridge,4.453794542999621e-08
117557,1858.0,Ridge,4.453794542999621e-08
61924,2440.0,Ridge,4.453794542999621e-08
40669,1877.0,Ridge,4.453794542999621e-08
94590,2615.0,Ridge,4.453794542999621e-08
55864,2262.0,Ridge,4.453794542999621e-08
84698,1538.0,Ridge,4.453794542999621e-08
91904,730.0,Ridge,4.453794542999621e-08
105729,1265.0,Ridge,4.453794542999621e-08
117919,3734.0,Ridge,4.453794542999621e-08
139703,919.0,Ridge,4.453794542999621e-08
146947,2975.0,Ridge,4.453794542999621e-08
64206,2282.0,Ridge,4.453794542999621e-08
106854,1171.0,Ridge,4.453794542999621e-08
113813,2197.0,Ridge,4.453794542999621e-08
110202,514.0,Ridge,4.453794542999621e-08
31734,1769.0,Ridge,4.453794542999621e-08
112373,1308.0,Ridge,4.453794542999621e-08
59470,2974.0,Ridge,4.453794542999621e-08
122480,1298.0,Ridge,4.453794542999621e-08
86926,1976.0,Ridge,4.453794542999621e-08
58419,2050.0,Ridge,4.453794542999621e-08
154981,2392.0,Ridge,4.453794542999621e-08
14691,1881.0,Ridge,4.453794542999621e-08
40055,1806.0,Ridge,4.453794542999621e-08
52845,1164.0,Ridge,4.453794542999621e-08
95559,974.0,Ridge,4.453794542999621e-08
108169,1673.0,Ridge,4.453794542999621e-08
39213,1605.0,Ridge,4.453794542999621e-08
97241,1659.0,Ridge,4.453794542999621e-08
7664,965.0,Ridge,4.453794542999621e-08
107585,1123.0,Ridge,4.453794542999621e-08
31290,1751.0,Ridge,4.453794542999621e-08
19830,2823.0,Ridge,4.453794542999621e-08
129737,1821.0,Ridge,4.453794542999621e-08
61232,1685.0,Ridge,4.453794542999621e-08
56576,2718.0,Ridge,4.453794542999621e-08
92845,2994.0,Ridge,4.453794542999621e-08
49098,1359.0,Ridge,4.453794542999621e-08
124959,3628.0,Ridge,4.453794542999621e-08
133062,2948.0,Ridge,4.453794542999621e-08
112711,1162.0,Ridge,4.453794542999621e-08
101862,1007.0,Ridge,4.453794542999621e-08
8248,1849.0,Ridge,4.453794542999621e-08
72489,3672.0,Ridge,4.453794542999621e-08
123854,4272.0,Ridge,4.453794542999621e-08
10286,835.0,Ridge,4.453794542999621e-08
9248,1408.0,Ridge,4.453794542999621e-08
81236,2349.0,Ridge,4.453794542999621e-08
94188,2298.0,Ridge,4.453794542999621e-08
72503,1800.0,Ridge,4.453794542999621e-08
3002,1257.0,Ridge,4.453794542999621e-08
81898,2450.0,Ridge,4.453794542999621e-08
122678,2647.0,Ridge,4.453794542999621e-08
149861,1737.0,Ridge,4.453794542999621e-08
35336,1934.0,Ridge,4.453794542999621e-08
26253,1162.0,Ridge,4.453794542999621e-08
61774,4495.0,Ridge,4.453794542999621e-08
87045,2815.0,Ridge,4.453794542999621e-08
126985,1623.0,Ridge,4.453794542999621e-08
86083,2631.0,Ridge,4.453794542999621e-08
12462,2544.0,Ridge,4.453794542999621e-08
154359,996.0,Ridge,4.453794542999621e-08
144315,993.0,Ridge,4.453794542999621e-08
148477,728.0,Ridge,4.453794542999621e-08
107620,1181.0,Ridge,4.453794542999621e-08
142549,1447.0,Ridge,4.453794542999621e-08
101338,1360.0,Ridge,4.453794542999621e-08
101638,2634.0,Ridge,4.453794542999621e-08
67698,2447.0,Ridge,4.453794542999621e-08
46741,929.0,Ridge,4.453794542999621e-08
23804,310.0,Ridge,4.453794542999621e-08
93501,2438.0,Ridge,4.453794542999621e-08
82979,1863.0,Ridge,4.453794542999621e-08
33488,803.0,Ridge,4.453794542999621e-08
113420,876.0,Ridge,4.453794542999621e-08
16941,1327.0,Ridge,4.453794542999621e-08
115985,2667.0,Ridge,4.453794542999621e-08
9186,2021.0,Ridge,4.453794542999621e-08
6589,1933.0,Ridge,4.453794542999621e-08
74602,1278.0,Ridge,4.453794542999621e-08
124130,894.0,Ridge,4.453794542999621e-08
60933,3136.0,Ridge,4.453794542999621e-08
21550,1631.0,Ridge,4.453794542999621e-08
66561,1082.0,Ridge,4.453794542999621e-08
90760,1668.0,Ridge,4.453794542999621e-08
45265,1922.0,Ridge,4.453794542999621e-08
51819,2384.0,Ridge,4.453794542999621e-08
100546,2030.0,Ridge,4.453794542999621e-08
3050,3176.0,Ridge,4.453794542999621e-08
16874,896.0,Ridge,4.453794542999621e-08
93019,4975.0,Ridge,4.453794542999621e-08
90366,1410.0,Ridge,4.453794542999621e-08
127455,2261.0,Ridge,4.453794542999621e-08
16529,1079.0,Ridge,4.453794542999621e-08
44843,1304.0,Ridge,4.453794542999621e-08
100673,1361.0,Ridge,4.453794542999621e-08
91271,1236.0,Ridge,4.453794542999621e-08
37235,2414.0,Ridge,4.453794542999621e-08
75659,2334.0,Ridge,4.453794542999621e-08
106057,2448.0,Ridge,4.453794542999621e-08
69584,2540.0,Ridge,4.453794542999621e-08
110110,2179.0,Ridge,4.453794542999621e-08
58117,2282.0,Ridge,4.453794542999621e-08
39620,1621.0,Ridge,4.453794542999621e-08
86815,725.0,Ridge,4.453794542999621e-08
77090,2728.0,Ridge,4.453794542999621e-08
46783,1172.0,Ridge,4.453794542999621e-08
93189,1717.0,Ridge,4.453794542999621e-08
82574,2989.0,Ridge,4.453794542999621e-08
85211,1619.0,Ridge,4.453794542999621e-08
67309,1255.0,Ridge,4.453794542999621e-08
50313,1584.0,Ridge,4.453794542999621e-08
59374,910.0,Ridge,4.453794542999621e-08
13218,3367.0,Ridge,4.453794542999621e-08
25891,779.0,Ridge,4.453794542999621e-08
41416,1375.0,Ridge,4.453794542999621e-08
150022,2146.0,Ridge,4.453794542999621e-08
122978,1126.0,Ridge,4.453794542999621e-08
39652,1275.0,Ridge,4.453794542999621e-08
57281,1146.0,Ridge,4.453794542999621e-08
146971,2384.0,Ridge,4.453794542999621e-08
95412,736.0,Ridge,4.453794542999621e-08
20400,1795.0,Ridge,4.453794542999621e-08
126208,1485.0,Ridge,4.453794542999621e-08
57313,1152.0,Ridge,4.453794542999621e-08
119567,1387.0,Ridge,4.453794542999621e-08
10347,3160.0,Ridge,4.453794542999621e-08
23357,685.0,Ridge,4.453794542999621e-08
91817,3626.0,Ridge,4.453794542999621e-08
44304,2732.0,Ridge,4.453794542999621e-08
148370,871.0,Ridge,4.453794542999621e-08
106238,2161.0,Ridge,4.453794542999621e-08
94620,2229.0,Ridge,4.453794542999621e-08
55288,3726.0,Ridge,4.453794542999621e-08
10233,2748.0,Ridge,4.453794542999621e-08
134096,2721.0,Ridge,4.453794542999621e-08
7517,1524.0,Ridge,4.453794542999621e-08
135770,2762.0,Ridge,4.453794542999621e-08
3340,1137.0,Ridge,4.453794542999621e-08
136086,1143.0,Ridge,4.453794542999621e-08
119346,3993.0,Ridge,4.453794542999621e-08
54947,8592.0,Ridge,4.453794542999621e-08
106624,903.0,Ridge,4.453794542999621e-08
57859,3181.0,Ridge,4.453794542999621e-08
16263,522.0,Ridge,4.453794542999621e-08
50500,2665.0,Ridge,4.453794542999621e-08
146406,1462.0,Ridge,4.453794542999621e-08
97775,1891.0,Ridge,4.453794542999621e-08
61173,2394.0,Ridge,4.453794542999621e-08
131969,2054.0,Ridge,4.453794542999621e-08
22317,1368.0,Ridge,4.453794542999621e-08
31804,1325.0,Ridge,4.453794542999621e-08
154962,931.0,Ridge,4.453794542999621e-08
62961,1382.0,Ridge,4.453794542999621e-08
156158,2112.0,Ridge,4.453794542999621e-08
127463,1459.0,Ridge,4.453794542999621e-08
110397,2773.0,Ridge,4.453794542999621e-08
16211,2086.0,Ridge,4.453794542999621e-08
121352,955.0,Ridge,4.453794542999621e-08
28468,1579.0,Ridge,4.453794542999621e-08
93069,2721.0,Ridge,4.453794542999621e-08
73027,1027.0,Ridge,4.453794542999621e-08
103828,1282.0,Ridge,4.453794542999621e-08
152100,2409.0,Ridge,4.453794542999621e-08
82583,3074.0,Ridge,4.453794542999621e-08
51795,1858.0,Ridge,4.453794542999621e-08
130962,1810.0,Ridge,4.453794542999621e-08
107541,2001.0,Ridge,4.453794542999621e-08
82779,2194.0,Ridge,4.453794542999621e-08
90343,2724.0,Ridge,4.453794542999621e-08
114625,2005.0,Ridge,4.453794542999621e-08
136377,2205.0,Ridge,4.453794542999621e-08
155012,2231.0,Ridge,4.453794542999621e-08
73499,1980.0,Ridge,4.453794542999621e-08
2458,1015.0,Ridge,4.453794542999621e-08
88122,1031.0,Ridge,4.453794542999621e-08
119860,1237.0,Ridge,4.453794542999621e-08
4588,2197.0,Ridge,4.453794542999621e-08
114363,2682.0,Ridge,4.453794542999621e-08
76839,877.0,Ridge,4.453794542999621e-08
21518,932.0,Ridge,4.453794542999621e-08
153602,3966.0,Ridge,4.453794542999621e-08
94,2022.0,Ridge,4.453794542999621e-08
94913,1498.0,Ridge,4.453794542999621e-08
128498,3014.0,Ridge,4.453794542999621e-08
75680,2451.0,Ridge,4.453794542999621e-08
72491,5413.0,Ridge,4.453794542999621e-08
146575,1758.0,Ridge,4.453794542999621e-08
76704,2111.0,Ridge,4.453794542999621e-08
82987,1389.0,Ridge,4.453794542999621e-08
37706,1278.0,Ridge,4.453794542999621e-08
77173,3192.0,Ridge,4.453794542999621e-08
120948,2037.0,Ridge,4.453794542999621e-08
68657,2405.0,Ridge,4.453794542999621e-08
144641,3150.0,Ridge,4.453794542999621e-08
13635,1505.0,Ridge,4.453794542999621e-08
126695,5000.0,Ridge,4.453794542999621e-08
72496,2873.0,Ridge,4.453794542999621e-08
33752,1086.0,Ridge,4.453794542999621e-08
109348,1673.0,Ridge,4.453794542999621e-08
51330,1516.0,Ridge,4.453794542999621e-08
18445,2571.0,Ridge,4.453794542999621e-08
130398,2165.0,Ridge,4.453794542999621e-08
98730,888.0,Ridge,4.453794542999621e-08
85027,3922.0,Ridge,4.453794542999621e-08
84647,2335.0,Ridge,4.453794542999621e-08
115995,1438.0,Ridge,4.453794542999621e-08
122002,1698.0,Ridge,4.453794542999621e-08
6861,2992.0,Ridge,4.453794542999621e-08
116150,4280.0,Ridge,4.453794542999621e-08
115,1789.0,Ridge,4.453794542999621e-08
95665,647.0,Ridge,4.453794542999621e-08
138280,992.0,Ridge,4.453794542999621e-08
35224,1689.0,Ridge,4.453794542999621e-08
6797,2399.0,Ridge,4.453794542999621e-08
43842,1416.0,Ridge,4.453794542999621e-08
123915,2330.0,Ridge,4.453794542999621e-08
83867,3453.0,Ridge,4.453794542999621e-08
47323,1332.0,Ridge,4.453794542999621e-08
52599,1414.0,Ridge,4.453794542999621e-08
110630,1373.0,Ridge,4.453794542999621e-08
152355,2137.0,Ridge,4.453794542999621e-08
149252,2036.0,Ridge,4.453794542999621e-08
26132,2648.0,Ridge,4.453794542999621e-08
124662,2297.0,Ridge,4.453794542999621e-08
105269,1409.0,Ridge,4.453794542999621e-08
151456,2010.0,Ridge,4.453794542999621e-08
58256,4255.0,Ridge,4.453794542999621e-08
147642,2588.0,Ridge,4.453794542999621e-08
139575,1424.0,Ridge,4.453794542999621e-08
64145,2236.0,Ridge,4.453794542999621e-08
1493,935.0,Ridge,4.453794542999621e-08
62322,757.0,Ridge,4.453794542999621e-08
64318,2795.0,Ridge,4.453794542999621e-08
58377,3317.0,Ridge,4.453794542999621e-08
123039,2436.0,Ridge,4.453794542999621e-08
15110,514.0,Ridge,4.453794542999621e-08
62073,1684.0,Ridge,4.453794542999621e-08
135640,2246.0,Ridge,4.453794542999621e-08
35233,2669.0,Ridge,4.453794542999621e-08
12220,1999.0,Ridge,4.453794542999621e-08
64730,865.0,Ridge,4.453794542999621e-08
35450,581.0,Ridge,4.453794542999621e-08
115959,1450.0,Ridge,4.453794542999621e-08
64144,1036.0,Ridge,4.453794542999621e-08
2755,2286.0,Ridge,4.453794542999621e-08
75880,684.0,Ridge,4.453794542999621e-08
58733,802.0,Ridge,4.453794542999621e-08
77609,1533.0,Ridge,4.453794542999621e-08
7463,1375.0,Ridge,4.453794542999621e-08
68986,1162.0,Ridge,4.453794542999621e-08
83431,2396.0,Ridge,4.453794542999621e-08
29290,1461.0,Ridge,4.453794542999621e-08
109099,1637.0,Ridge,4.453794542999621e-08
48076,1981.0,Ridge,4.453794542999621e-08
9042,1479.0,Ridge,4.453794542999621e-08
92632,972.0,Ridge,4.453794542999621e-08
143098,1428.0,Ridge,4.453794542999621e-08
15571,1542.0,Ridge,4.453794542999621e-08
75510,2846.0,Ridge,4.453794542999621e-08
104202,867.0,Ridge,4.453794542999621e-08
78394,647.0,Ridge,4.453794542999621e-08
121035,2293.0,Ridge,4.453794542999621e-08
80859,1276.0,Ridge,4.453794542999621e-08
116120,1018.0,Ridge,4.453794542999621e-08
31421,2003.0,Ridge,4.453794542999621e-08
151603,1483.0,Ridge,4.453794542999621e-08
67638,1127.0,Ridge,4.453794542999621e-08
17671,1766.0,Ridge,4.453794542999621e-08
126798,2561.0,Ridge,4.453794542999621e-08
130184,1954.0,Ridge,4.453794542999621e-08
45846,5059.0,Ridge,4.453794542999621e-08
86430,3012.0,Ridge,4.453794542999621e-08
106212,1475.0,Ridge,4.453794542999621e-08
87700,2470.0,Ridge,4.453794542999621e-08
57365,2116.0,Ridge,4.453794542999621e-08
156644,1585.0,Ridge,4.453794542999621e-08
48794,1997.0,Ridge,4.453794542999621e-08
70298,1284.0,Ridge,4.453794542999621e-08
146520,536.0,Ridge,4.453794542999621e-08
152632,2391.0,Ridge,4.453794542999621e-08
56489,1944.0,Ridge,4.453794542999621e-08
107872,2915.0,Ridge,4.453794542999621e-08
3382,1354.0,Ridge,4.453794542999621e-08
96488,1970.0,Ridge,4.453794542999621e-08
320,1841.0,Ridge,4.453794542999621e-08
81961,1912.0,Ridge,4.453794542999621e-08
624,1886.0,Ridge,4.453794542999621e-08
131548,1144.0,Ridge,4.453794542999621e-08
